,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
298,10시31분,옌지(연길) (YNJ),KE891대한항공,T2,A B D E G,264, 출발 ,-
299,10시33분,오키나와 (OKA),LJ245진에어,T1,F19-G11,114, 출발 ,-
300,10시33분,오키나와 (OKA),KE5745대한항공,T1,F19-G11,114, 출발 ,
301,10시36분,베니스 (VCE),OZ531아시아나항공,T1,B19-C36,12, 출발 ,-
302,10시37분,댈러스/댈러스포트워스 (DFW),KE031대한항공,T2,C,256, 출발 ,-
303,10시37분,댈러스/댈러스포트워스 (DFW),DL7869델타항공,T2,C,256, 출발 ,
304,10시38분,하노이 (HAN),KE483대한항공,T2,A B D E G,266, 출발 ,-
305,10시38분,하노이 (HAN),DL9032델타항공,T2,A B D E G,266, 출발 ,
306,10시38분,하노이 (HAN),VN3417베트남항공,T2,A B D E G,266, 출발 ,
307,10시40분,톈진 (TSN),KE805대한항공,T2,A B D E G,235, 출발 ,-
308,10시40분,톈진 (TSN),MF9098샤먼항공,T2,A B D E G,235, 출발 ,
309,10시41분,호찌민 (SGN),VN409베트남항공,T1,E01-E18,113, 출발 ,-
310,10시41분,호찌민 (SGN),KE5681대한항공,T1,E01-E18,113, 출발 ,
311,10시41분,워싱턴 (IAD),KE093대한항공,T2,C,231, 출발 ,-
312,10시41분,워싱턴 (IAD),DL7857델타항공,T2,C,231, 출발 ,
313,10시44분,아오모리 (AOJ),KE767대한항공,T2,A B D E G,243, 출발 ,-
314,10시44분,아오모리 (AOJ),DL7889델타항공,T2,A B D E G,243, 출발 ,
315,10시44분,아오모리 (AOJ),JL5252일본항공,T2,A B D E G,243, 출발 ,
316,10시47분,다낭 (DAD),LJ085진에어,T1,F19-G11,111, 출발 ,-
317,10시47분,토론토 (YYZ),KE073대한항공,T2,A B D E G,255, 출발 ,-
318,10시49분,하노이 (HAN),VN417베트남항공,T1,E01-E18,107, 출발 ,-
319,10시49분,하노이 (HAN),KE5683대한항공,T1,E01-E18,107, 출발 ,
320,10시50분,나고야 (NGO),KE741대한항공,T2,A B D E G,239, 출발 ,-
321,10시50분,나고야 (NGO),AF7907에어 프랑스,T2,A B D E G,239, 출발 ,
322,10시50분,나고야 (NGO),DL7699델타항공,T2,A B D E G,239, 출발 ,
323,10시50분,나고야 (NGO),JL5216일본항공,T2,A B D E G,239, 출발 ,
324,10시51분,홍콩 (HKG),CX417캐세이패시픽항공,T1,M01-M14,49, 출발 ,-
325,10시51분,홍콩 (HKG),QF8228콴타스항공,T1,M01-M14,49, 출발 ,
326,10시53분,런던/히드로 (LHR),BA018영국항공,T1,J01-J06,31, 출발 ,-
327,10시54분,디트로이트 (DTW),DL158델타항공,T2,F01-F08,254, 출발 ,-
328,10시54분,디트로이트 (DTW),KE7273대한항공,T2,F01-F08,254, 출발 ,
329,10시55분,상하이/푸동 (PVG),OZ361아시아나항공,T1,B19-C36,22, 출발 ,-
330,10시57분,타이베이 (TPE),7C2601제주항공,T1,M19-N06,124, 출발 ,-
331,10시57분,타이베이 (TPE),H19869한 에어,T1,M19-N06,124, 출발 ,
332,11시00분,다낭 (DAD),7C2901제주항공,T1,M19-N06,126, 출발 ,-
333,11시00분,다낭 (DAD),H19875한 에어,T1,M19-N06,126, 출발 ,
334,11시00분,시카고/오헤어 (ORD),KE037대한항공,T2,C,247, 출발 ,-
335,11시00분,시카고/오헤어 (ORD),DL7863델타항공,T2,C,247, 출발 ,
336,11시02분,난징 (NKG),KE157대한항공,T2,A B D E G,246, 출발 ,-
337,11시06분,방콕/수완나폼 (BKK),TG657타이항공,T1,D22-D34,40, 출발 ,-
338,11시08분,하이커우 (HAK)(경유),CZ340중국남방항공,T1,J01-J18,106, 출발 ,-
339,11시08분,하이커우 (HAK)(경유),KE5829대한항공,T1,J01-J18,106, 출발 ,
340,11시12분,다낭 (DAD),VN431베트남항공,T1,E01-E18,105, 출발 ,-
341,11시12분,다낭 (DAD),KE5673대한항공,T1,E01-E18,105, 출발 ,
342,11시14분,옌지(연길) (YNJ),OZ351아시아나항공,T1,B19-C36,30, 출발 ,-
343,11시14분,옌지(연길) (YNJ),CA5016중국국제항공,T1,B19-C36,30, 출발 ,
344,11시15분,타슈켄트 (TAS),HY512우즈베키스탄항공,T1,M11-M18,33, 출발 ,-
345,11시15분,타슈켄트 (TAS),KE5941대한항공,T1,M11-M18,33, 출발 ,
346,11시18분,쿠알라룸푸르 (KUL),MH067말레이시아 에어라인스,T1,H29-H34,26, 출발 ,-
347,11시18분,쿠알라룸푸르 (KUL),KE5671대한항공,T1,H29-H34,26, 출발 ,
348,11시20분,웨이하이 (WEH),7C8501제주항공,T1,M19-N06,36, 출발 ,-
349,11시20분,웨이하이 (WEH),H19899한 에어,T1,M19-N06,36, 출발 ,
350,11시21분,후쿠오카 (FUK),KE745대한항공,T2,A B D E G,232, 출발 ,-
351,11시21분,후쿠오카 (FUK),AF7906에어 프랑스,T2,A B D E G,232, 출발 ,
352,11시21분,후쿠오카 (FUK),JL5272일본항공,T2,A B D E G,232, 출발 ,
353,11시23분,프랑크푸르트 (FRA),OZ541아시아나항공,T1,B19-C36,10, 출발 ,-
354,11시23분,뉴욕/존에프케네디 (JFK),OZ222아시아나항공,T1,B19-C36,6, 출발 ,-
355,11시23분,뉴욕/존에프케네디 (JFK),CM8004코파항공,T1,B19-C36,6, 출발 ,
356,11시23분,뉴욕/존에프케네디 (JFK),SQ5722싱가포르항공,T1,B19-C36,6, 출발 ,
357,11시23분,뉴욕/존에프케네디 (JFK),UA7293유나이티드항공,T1,B19-C36,6, 출발 ,
358,11시23분,뉴욕/존에프케네디 (JFK),TG6745타이항공,T1,B19-C36,6, 출발 ,
359,11시27분,오사카/ 간사이 (KIX),KE727대한항공,T2,A B D E G,251, 출발 ,-
360,11시27분,오사카/ 간사이 (KIX),AF7872에어 프랑스,T2,A B D E G,251, 출발 ,
361,11시27분,오사카/ 간사이 (KIX),JL5270일본항공,T2,A B D E G,251, 출발 ,
362,11시29분,사이판 (SPN),7C3402제주항공,T1,M19-N06,130, 출발 ,-
363,11시29분,사이판 (SPN),H19888한 에어,T1,M19-N06,130, 출발 ,
364,11시30분,하노이 (HAN),VJ961비엣젯항공,T1,E25-E29,115, 출발 ,-
365,11시35분,헬싱키 (HEL),AY042핀에어,T1,H09-H16,46, 출발 ,-
366,11시37분,홍콩 (HKG),KE613대한항공,T2,A B D E G,242, 출발 ,-
367,11시37분,홍콩 (HKG),DL7697델타항공,T2,A B D E G,242, 출발 ,
368,11시39분,사이판 (SPN),TW309티웨이항공,T1,H01-H08,103, 출발 ,-
369,11시44분,상하이/푸동 (PVG),OZ363아시아나항공,T1,B19-C36,21, 출발 ,-
370,11시46분,베이징 (PEK),KE855대한항공,T2,A B D E G,249, 출발 ,-
371,11시46분,베이징 (PEK),CZ4508중국남방항공,T2,A B D E G,249, 출발 ,
372,11시46분,베이징 (PEK),MF9094샤먼항공,T2,A B D E G,249, 출발 ,
373,11시49분,상하이/푸동 (PVG),KE897대한항공,T2,A B D E G,241, 출발 ,-
374,11시49분,상하이/푸동 (PVG),FM8756상하이항공,T2,A B D E G,241, 출발 ,
375,11시49분,상하이/푸동 (PVG),MU8377중국동방항공,T2,A B D E G,241, 출발 ,
376,11시51분,다롄 (DLC),CZ686중국남방항공,T1,J01-J18,104, 출발 ,-
377,11시51분,다롄 (DLC),KE5821대한항공,T1,J01-J18,104, 출발 ,
378,11시53분,다낭 (DAD),KE485대한항공,T2,A B D E G,265, 출발 ,-
379,11시53분,다낭 (DAD),DL9046델타항공,T2,A B D E G,265, 출발 ,
380,11시55분,세부 (CEB),BX715에어부산,T1,L19-L24,122, 출발 ,-
381,11시57분,비엔티안 (VTE),QV922라오항공,T1,D06-D09,42, 출발 ,-
382,12시00분,방콕/돈므앙 (DMK),XJ701타이에어아시아엑스,T1,F01-F08,123, 출발 ,-
383,12시01분,후쿠오카 (FUK),7C1402제주항공,T1,M19-N06,35, 출발 ,-
384,12시01분,후쿠오카 (FUK),H19828한 에어,T1,M19-N06,35, 출발 ,
385,12시02분,지난 (TNA),SC4096산동항공,T1,N09-N15,34, 출발 ,-
386,12시02분,지난 (TNA),OZ6709아시아나항공,T1,N09-N15,34, 출발 ,
387,12시02분,지난 (TNA),CA4096중국국제항공,T1,N09-N15,34, 출발 ,
388,12시04분,칭다오 (TAO),MU2040중국동방항공,T1,H19-H34,129, 출발 ,-
389,12시04분,칭다오 (TAO),KE5853대한항공,T1,H19-H34,129, 출발 ,
390,12시04분,다낭 (DAD),OZ757아시아나항공,T1,B19-C36,20, 출발 ,-
391,12시06분,괌 (GUM),KE115대한항공,T2,C,266, 출발 ,-
392,12시08분,가오슝 (KHH),BX781에어부산,T1,L19-L24,109, 출발 ,-
393,12시11분,옌타이 (YNT),MU550중국동방항공,T1,H19-H34,132, 출발 ,-
394,12시11분,옌타이 (YNT),KE5847대한항공,T1,H19-H34,132, 출발 ,
395,12시12분,타이베이 (TPE),BR169에바항공,T1,E10-E15,48, 출발 ,-
396,12시12분,타이베이 (TPE),B77027유니항공,T1,E10-E15,48, 출발 ,
397,12시12분,타이베이 (TPE),NZ4929에어 뉴질랜드,T1,E10-E15,48, 출발 ,
398,12시12분,타이베이 (TPE),OZ6873아시아나항공,T1,E10-E15,48, 출발 ,
399,12시12분,타이베이 (TPE),TG6391타이항공,T1,E10-E15,48, 출발 ,
400,12시15분,다낭 (DAD),TW165티웨이항공,T1,H01-H12,112, 출발 ,-
401,12시15분,옌청 (YNZ),MU218중국동방항공,T1,H19-H34,126, 출발 ,-
402,12시17분,가오슝 (KHH),CI165중화항공,T2,F14-F18,260, 출발 ,-
403,12시17분,가오슝 (KHH),KE5699대한항공,T2,F14-F18,260, 출발 ,
404,12시19분,도쿄/나리타 (NRT),7C1106제주항공,T1,M19-N06,45, 출발 ,-
405,12시19분,도쿄/나리타 (NRT),H19805한 에어,T1,M19-N06,45, 출발 ,
406,12시20분,칭다오 (TAO),SC4618산동항공,T1,N09-N15,41, 출발 ,-
407,12시20분,칭다오 (TAO),OZ6707아시아나항공,T1,N09-N15,41, 출발 ,
408,12시20분,칭다오 (TAO),CA4618중국국제항공,T1,N09-N15,41, 출발 ,
409,12시21분,덴파사르 (DPS),GA871가루다인도네시아,T2,H08-H20,258, 출발 ,-
410,12시23분,마카오 (MFM),ZE521이스타항공,T1,F05-F18,125, 출발 ,-
411,12시25분,나고야 (NGO),7C1602제주항공,T1,M19-N06,38, 출발 ,-
412,12시25분,나고야 (NGO),H19838한 에어,T1,M19-N06,38, 출발 ,
413,12시27분,후쿠오카 (FUK),LJ223진에어,T1,F28-G11,50, 출발 ,-
414,12시29분,상하이/푸동 (PVG),CZ314중국남방항공,T1,J01-J18,113, 출발 ,-
415,12시29분,상하이/푸동 (PVG),MU3498중국동방항공,T1,J01-J18,113, 출발 ,
416,12시31분,야쿠츠크 (YKS),R3506야쿠티아항공,T1,D24-D27,28, 출발 ,-
417,12시31분,톈진 (TSN),GS7994천진항공,T1,H13-H18,47, 출발 ,-
418,12시34분,나고야 (NGO),TW237티웨이항공,T1,H01-H18,127, 출발 ,-
419,12시34분,하얼빈 (HRB),OZ339아시아나항공,T1,B19-C36,9, 출발 ,-
420,12시34분,하얼빈 (HRB),CZ4204중국남방항공,T1,B19-C36,9, 출발 ,
421,12시40분,선양 (SHE),CZ682중국남방항공,T1,J01-J18,107, 출발 ,-
422,12시40분,선양 (SHE),KE5831대한항공,T1,J01-J18,107, 출발 ,
423,12시40분,삿포로 (CTS),7C1902제주항공,T1,M19-N06,114, 출발 ,-
424,12시40분,삿포로 (CTS),H19848한 에어,T1,M19-N06,114, 출발 ,
425,12시42분,마카오 (MFM),7C2001제주항공,T1,M19-N06,128, 출발 ,-
426,12시42분,마카오 (MFM),H19849한 에어,T1,M19-N06,128, 출발 ,
427,12시47분,타이베이 (TPE),CI161중화항공,T2,F06-F13,255, 출발 ,-
428,12시47분,타이베이 (TPE),KE5691대한항공,T2,F06-F13,255, 출발 ,
429,12시47분,타이베이 (TPE),DL7718델타항공,T2,F06-F13,255, 출발 ,
430,12시49분,항저우 (HGH),OZ359아시아나항공,T1,B19-C36,14, 출발 ,-
431,12시49분,항저우 (HGH),CA5018중국국제항공,T1,B19-C36,14, 출발 ,
432,12시51분,홍콩 (HKG),UO619홍콩익스프레스,T1,D19-D23,122, 출발 ,-
433,12시53분,멕시코시티 (MEX),AM091아에로멕시코,T2,C21-C26,239, 출발 ,-
434,12시54분,장가계 (DYG),RS811에어서울,T1,D01-D06,111, 출발 ,-
435,12시57분,난징 (NKG),OZ349아시아나항공,T1,B19-C36,18, 출발 ,-
436,12시58분,싱가포르 (SIN),SQ611싱가포르항공,T1,D10-D17,32, 출발 ,-
437,12시58분,싱가포르 (SIN),VA5403버진 오스트레일리아,T1,D10-D17,32, 출발 ,
438,12시58분,싱가포르 (SIN),OZ6725아시아나항공,T1,D10-D17,32, 출발 ,
439,13시01분,델리 (DEL),KE481대한항공,T2,A B D E G,248, 출발 ,-
440,13시01분,델리 (DEL),DL9028델타항공,T2,A B D E G,248, 출발 ,
441,13시02분,가오슝 (KHH),OZ717아시아나항공,T1,B19-C36,16, 출발 ,-
442,13시02분,가오슝 (KHH),BR2145에바항공,T1,B19-C36,16, 출발 ,
443,13시04분,톈진 (TSN),CA172중국국제항공,T1,L19-L36,30, 출발 ,-
444,13시04분,톈진 (TSN),OZ6811아시아나항공,T1,L19-L36,30, 출발 ,
445,13시06분,황산 (TXN),KE817대한항공,T2,A B D E G,245, 출발 ,-
446,13시09분,파리/샤를드골 (CDG),OZ501아시아나항공,T1,B19-C36,27, 출발 ,-
447,13시11분,후쿠오카 (FUK),OZ134아시아나항공,T1,B19-C36,12, 출발 ,-
448,13시11분,후쿠오카 (FUK),NH6960전일본공수 주식회사,T1,B19-C36,12, 출발 ,
449,13시13분,베이징 (PEK),OZ333아시아나항공,T1,B19-C36,22, 출발 ,-
450,13시13분,베이징 (PEK),CA5004중국국제항공,T1,B19-C36,22, 출발 ,
451,13시15분,마닐라 (MNL),Z2885필리핀에어아시아,T1,F01-F04,117, 출발 ,-
452,13시17분,두바이 (DXB),KE951대한항공,T2,A B D E G,252, 출발 ,-
453,13시17분,두바이 (DXB),EK3483에미레이트항공,T2,A B D E G,252, 출발 ,
454,13시17분,두바이 (DXB),SV6121사우디 아라비안 항공,T2,A B D E G,252, 출발 ,
455,13시19분,항저우 (HGH),CA140중국국제항공,T1,L19-L36,37, 출발 ,-
456,13시19분,항저우 (HGH),OZ6827아시아나항공,T1,L19-L36,37, 출발 ,
457,13시21분,다롄 (DLC),KE869대한항공,T2,A B D E G,257, 출발 ,-
458,13시21분,다롄 (DLC),CZ4518중국남방항공,T2,A B D E G,257, 출발 ,
459,13시22분,쿠알라룸푸르 (KUL),D7507에어아시아엑스,T1,E19-E26,124, 출발 ,-
460,13시24분,프라하 (PRG),KE935대한항공,T2,A B D E G,242, 출발 ,-
461,13시24분,프라하 (PRG),OK4191체코항공,T2,A B D E G,242, 출발 ,
462,13시26분,상하이/푸동 (PVG),MU5042중국동방항공,T1,H19-H34,121, 출발 ,-
463,13시29분,사할린 (UUS),HZ5497오로라항공,T1,E01-E08,36, 출발 ,-
464,13시29분,사할린 (UUS),SU5497아에로플로트 러시아항공,T1,E01-E08,36, 출발 ,
465,13시29분,사할린 (UUS),KE5987대한항공,T1,E01-E08,36, 출발 ,
466,13시29분,베이징 (PEK),CA124중국국제항공,T1,L19-L36,49, 출발 ,-
467,13시29분,베이징 (PEK),OZ6807아시아나항공,T1,L19-L36,49, 출발 ,
468,13시31분,런던/히드로 (LHR),KE907대한항공,T2,A B D E G,261, 출발 ,-
469,13시32분,삿포로 (CTS),KE795대한항공,T2,A B D E G,238, 출발 ,-
470,13시32분,삿포로 (CTS),AZ2764알리탈리아,T2,A B D E G,238, 출발 ,
471,13시32분,삿포로 (CTS),JL5152일본항공,T2,A B D E G,238, 출발 ,
472,13시32분,삿포로 (CTS),DL7905델타항공,T2,A B D E G,238, 출발 ,
473,13시34분,후쿠오카 (FUK),KE789대한항공,T2,A B D E G,264, 출발 ,-
474,13시34분,후쿠오카 (FUK),EY8481에티하드 항공,T2,A B D E G,264, 출발 ,
475,13시34분,후쿠오카 (FUK),JL5222일본항공,T2,A B D E G,264, 출발 ,
476,13시34분,후쿠오카 (FUK),DL9017델타항공,T2,A B D E G,264, 출발 ,
477,13시34분,후쿠오카 (FUK),AZ2763알리탈리아,T2,A B D E G,264, 출발 ,
478,13시34분,후쿠오카 (FUK),AF7895에어 프랑스,T2,A B D E G,264, 출발 ,
479,13시35분,모스크바 (SVO),KE923대한항공,T2,A B D E G,232, 출발 ,-
480,13시35분,모스크바 (SVO),SU4031아에로플로트 러시아항공,T2,A B D E G,232, 출발 ,
481,13시36분,오사카/ 간사이 (KIX),RS713에어서울,T1,D01-D06,101, 출발 ,-
482,13시36분,오사카/ 간사이 (KIX),OZ9613아시아나항공,T1,D01-D06,101, 출발 ,
483,13시38분,지난 (TNA),KE847대한항공,T2,A B D E G,250, 출발 ,-
484,13시38분,지난 (TNA),MU8323중국동방항공,T2,A B D E G,250, 출발 ,
485,13시38분,가오슝 (KHH),BR171에바항공,T1,D30-D34,35, 출발 ,-
486,13시38분,가오슝 (KHH),AC6538캐나다항공,T1,D30-D34,35, 출발 ,
487,13시38분,가오슝 (KHH),OZ6875아시아나항공,T1,D30-D34,35, 출발 ,
488,13시40분,모스크바 (SVO),SU251아에로플로트 러시아항공,T2,C08-C20,247, 출발 ,-
489,13시40분,모스크바 (SVO),KE5923대한항공,T2,C08-C20,247, 출발 ,
490,13시40분,모스크바 (SVO),GA9410가루다인도네시아,T2,C08-C20,247, 출발 ,
491,13시44분,나트랑 (CXR),ZE565이스타항공,T1,F05-F18,131, 출발 ,-
492,13시44분,칭다오 (TAO),KE861대한항공,T2,A B D E G,241, 출발 ,-
493,13시44분,칭다오 (TAO),MU8361중국동방항공,T2,A B D E G,241, 출발 ,
494,13시47분,울란바토르 (ULN),KE867대한항공,T2,A B D E G,235, 출발 ,-
495,13시47분,울란바토르 (ULN),OM5302몽골항공,T2,A B D E G,235, 출발 ,
496,13시49분,가오슝 (KHH),TW671티웨이항공,T1,H01-H18,102, 출발 ,-
497,13시49분,창춘 (CGQ),CZ688중국남방항공,T1,J01-J18,106, 출발 ,-
498,13시49분,창춘 (CGQ),OZ6751아시아나항공,T1,J01-J18,106, 출발 ,
499,13시52분,칭다오 (TAO),MU2034중국동방항공,T1,H19-H34,123, 출발 ,-
500,13시52분,칭다오 (TAO),KE5843대한항공,T1,H19-H34,123, 출발 ,
501,13시55분,프랑크푸르트 (FRA),KE905대한항공,T2,A B D E G,233, 출발 ,-
502,13시58분,바르셀로나 (BCN),KE915대한항공,T2,A B D E G,267, 출발 ,-
503,13시58분,바르셀로나 (BCN),UX3602에어 유로파,T2,A B D E G,267, 출발 ,
504,14시01분,베이징 (PEK),CA136중국국제항공,T1,L19-L36,38, 출발 ,-
505,14시01분,베이징 (PEK),OZ6801아시아나항공,T1,L19-L36,38, 출발 ,
506,14시03분,홍콩 (HKG),KE601대한항공,T2,A B D E G,246, 출발 ,-
507,14시03분,홍콩 (HKG),EY8503에티하드 항공,T2,A B D E G,246, 출발 ,
508,14시04분,울란바토르 (ULN),OM302몽골항공,T1,E30-E34,26, 출발 ,-
509,14시05분,호찌민 (SGN),VJ863비엣젯항공,T1,E29-E29,109, 출발 ,-
510,14시07분,웨이하이 (WEH),KE839대한항공,T2,A B D E G,254, 출발 ,-
511,14시07분,웨이하이 (WEH),MU8363중국동방항공,T2,A B D E G,254, 출발 ,
512,14시09분,청두 (CTU),CA402중국국제항공,T1,L19-L36,33, 출발 ,-
513,14시09분,청두 (CTU),OZ6831아시아나항공,T1,L19-L36,33, 출발 ,
514,14시10분,마카오 (MFM),NX821에어마카우,T1,M13-M17,42, 출발 ,-
515,14시10분,마카오 (MFM),OZ6867아시아나항공,T1,M13-M17,42, 출발 ,
516,14시14분,오키나와 (OKA),TW271티웨이항공,T1,H01-H18,103, 출발 ,-
517,14시15분,밀라노 (MXP),KE927대한항공,T2,A B D E G,258, 출발 ,-
518,14시15분,밀라노 (MXP),AZ7685알리탈리아,T2,A B D E G,258, 출발 ,
519,14시17분,샤먼 (XMN),MF872샤먼항공,T2,C35-C39,243, 출발 ,-
520,14시17분,샤먼 (XMN),KE5887대한항공,T2,C35-C39,243, 출발 ,
521,14시19분,로마 (FCO),AZ759알리탈리아,T2,F21-F28,263, 출발 ,-
522,14시19분,로마 (FCO),JU7388에어세르비아,T2,F21-F28,263, 출발 ,
523,14시19분,로마 (FCO),KE5931대한항공,T2,F21-F28,263, 출발 ,
524,14시22분,오사카/ 간사이 (KIX),OZ114아시아나항공,T1,B19-C36,11, 출발 ,-
525,14시22분,오사카/ 간사이 (KIX),NZ4050에어 뉴질랜드,T1,B19-C36,11, 출발 ,
526,14시22분,오사카/ 간사이 (KIX),NH6954전일본공수 주식회사,T1,B19-C36,11, 출발 ,
527,14시22분,오사카/ 간사이 (KIX),EY8455에티하드 항공,T1,B19-C36,11, 출발 ,
528,14시26분,파리/샤를드골 (CDG),KE901대한항공,T2,A B D E G,231, 출발 ,-
529,14시26분,파리/샤를드골 (CDG),AF5093에어 프랑스,T2,A B D E G,231, 출발 ,
530,14시30분,이스탄불 (IST),KE955대한항공,T2,A B D E G,256, 출발 ,-
531,14시33분,웨이하이 (WEH),MU2018중국동방항공,T1,H19-H34,132, 출발 ,-
532,14시33분,웨이하이 (WEH),KE5849대한항공,T1,H19-H34,132, 출발 ,
533,14시35분,타이베이 (TPE),OZ713아시아나항공,T1,B19-C36,15, 출발 ,-
534,14시35분,타이베이 (TPE),BR2149에바항공,T1,B19-C36,15, 출발 ,
535,14시37분,옌지(연길) (YNJ),CZ6074중국남방항공,T1,J01-J18,115, 출발 ,-
536,14시40분,칭다오 (TAO),SC4088산동항공,T1,N09-N15,34, 출발 ,-
537,14시40분,칭다오 (TAO),CA4088중국국제항공,T1,N09-N15,34, 출발 ,
538,14시40분,칭다오 (TAO),OZ6701아시아나항공,T1,N09-N15,34, 출발 ,
539,14시42분,상하이/푸동 (PVG),MU5062중국동방항공,T1,H19-H34,129, 출발 ,-
540,14시42분,상하이/푸동 (PVG),KE5863대한항공,T1,H19-H34,129, 출발 ,
541,14시42분,상하이/푸동 (PVG),CZ516중국남방항공,T1,H19-H34,129, 출발 ,
542,14시42분,상하이/푸동 (PVG),FM5062상하이항공,T1,H19-H34,129, 출발 ,
543,14시43분,옌타이 (YNT),OZ307아시아나항공,T1,B19-C36,20, 출발 ,-
544,14시43분,옌타이 (YNT),SC307산동항공,T1,B19-C36,20, 출발 ,
545,14시43분,옌타이 (YNT),ZH3306심천항공,T1,B19-C36,20, 출발 ,
546,14시43분,옌타이 (YNT),CA5044중국국제항공,T1,B19-C36,20, 출발 ,
547,14시46분,부산 (PUS),KE1403대한항공,T2,-,251, 출발 ,-
548,14시46분,부산 (PUS),AZ2767알리탈리아,T2,-,251, 출발 ,
549,14시46분,부산 (PUS),DL7855델타항공,T2,-,251, 출발 ,
550,14시48분,상하이/푸동 (PVG),OZ365아시아나항공,T1,B19-C36,23, 출발 ,-
551,14시50분,가오슝 (KHH),7C4501제주항공,T1,M19-N06,28, 출발 ,-
552,14시50분,가오슝 (KHH),H19893한 에어,T1,M19-N06,28, 출발 ,
553,14시52분,블라디보스토크 (VVO),HZ5437오로라항공,T1,E01-E08,31, 출발 ,-
554,14시52분,블라디보스토크 (VVO),SU5437아에로플로트 러시아항공,T1,E01-E08,31, 출발 ,
555,14시52분,블라디보스토크 (VVO),KE5983대한항공,T1,E01-E08,31, 출발 ,
556,14시56분,칭다오 (TAO),OZ319아시아나항공,T1,B19-C36,14, 출발 ,-
557,14시56분,칭다오 (TAO),CA5028중국국제항공,T1,B19-C36,14, 출발 ,
558,14시56분,칭다오 (TAO),SC319산동항공,T1,B19-C36,14, 출발 ,
559,14시58분,오키나와 (OKA),KE735대한항공,T2,A B D E G,245, 출발 ,-
560,14시58분,오키나와 (OKA),EY8485에티하드 항공,T2,A B D E G,245, 출발 ,
561,14시58분,오키나와 (OKA),KL9164케에엘엠네덜란드항공,T2,A B D E G,245, 출발 ,
562,14시58분,오키나와 (OKA),AF7877에어 프랑스,T2,A B D E G,245, 출발 ,
563,14시58분,오키나와 (OKA),JL5274일본항공,T2,A B D E G,245, 출발 ,
564,14시58분,오키나와 (OKA),DL7688델타항공,T2,A B D E G,245, 출발 ,
565,14시59분,선양 (SHE),KE833대한항공,T2,A B D E G,235, 출발 ,-
566,14시59분,선양 (SHE),CZ4526중국남방항공,T2,A B D E G,235, 출발 ,
567,15시03분,리스본 (LIS),OZ5175아시아나항공,T1,B19-C36,8, 출발 ,-
568,15시05분,로스앤젤레스 (LAX),OZ202아시아나항공,T1,B19-C36,17, 출발 ,-
569,15시05분,로스앤젤레스 (LAX),CM8000코파항공,T1,B19-C36,17, 출발 ,
570,15시05분,로스앤젤레스 (LAX),UA7285유나이티드항공,T1,B19-C36,17, 출발 ,
571,15시05분,로스앤젤레스 (LAX),TG6741타이항공,T1,B19-C36,17, 출발 ,
572,15시05분,로스앤젤레스 (LAX),SQ5702싱가포르항공,T1,B19-C36,17, 출발 ,
573,15시07분,싱가포르 (SIN),KE643대한항공,T2,A B D E G,266, 출발 ,-
574,15시07분,싱가포르 (SIN),DL7875델타항공,T2,A B D E G,266, 출발 ,
575,15시10분,오사카/ 간사이 (KIX),TW285티웨이항공,T1,H01-H18,108, 출발 ,-
576,15시12분,시안 (XIY)(경유),MU5022중국동방항공,T1,H19-H34,130, 출발 ,-
577,15시12분,시안 (XIY)(경유),KE5871대한항공,T1,H19-H34,130, 출발 ,
578,15시14분,로스앤젤레스 (LAX),KE017대한항공,T2,C,268, 출발 ,-
579,15시14분,로스앤젤레스 (LAX),AM6702아에로멕시코,T2,C,268, 출발 ,
580,15시14분,로스앤젤레스 (LAX),DL9044델타항공,T2,C,268, 출발 ,
581,15시14분,로스앤젤레스 (LAX),LA8428란항공,T2,C,268, 출발 ,
582,15시17분,선전 (SZX),ZH9034심천항공,T1,C19-C22,30, 출발 ,-
583,15시17분,선전 (SZX),CA3310중국국제항공,T1,C19-C22,30, 출발 ,
584,15시17분,선전 (SZX),OZ6899아시아나항공,T1,C19-C22,30, 출발 ,
585,15시19분,가고시마 (KOJ),ZE651이스타항공,T1,F05-F18,128, 출발 ,-
586,15시23분,광저우 (CAN),CZ338중국남방항공,T1,J01-J18,104, 출발 ,-
587,15시23분,광저우 (CAN),KE5815대한항공,T1,J01-J18,104, 출발 ,
588,15시24분,블라디보스토크 (VVO),7C5102제주항공,T1,M19-N06,43, 출발 ,-
589,15시24분,블라디보스토크 (VVO),H19896한 에어,T1,M19-N06,43, 출발 ,
590,15시26분,홍콩 (HKG),CX411캐세이패시픽항공,T1,M01-M10,39, 출발 ,-
591,15시26분,홍콩 (HKG),QR5801카타르항공,T1,M01-M10,39, 출발 ,
592,15시26분,홍콩 (HKG),QF8224콴타스항공,T1,M01-M10,39, 출발 ,
593,15시29분,자카르타/수카르노하타 (CGK),KE627대한항공,T2,A B D E G,248, 출발 ,-
594,15시29분,자카르타/수카르노하타 (CGK),GA9963가루다인도네시아,T2,A B D E G,248, 출발 ,
595,15시31분,오사카/ 간사이 (KIX),LJ213진에어,T1,F28-G11,41, 출발 ,-
596,15시34분,프랑크푸르트 (FRA),LH713루프트한자 독일항공,T1,E19-E28,40, 출발 ,-
597,15시36분,오사카/ 간사이 (KIX),KE725대한항공,T2,A B D E G,260, 출발 ,-
598,15시36분,오사카/ 간사이 (KIX),AZ2761알리탈리아,T2,A B D E G,260, 출발 ,
